in,gib,ksr,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_e,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,0,350792453,302065451,1418640,0,31410803,0,15897559,47308362,1494243,73613
cf_e,2048,1,ml,models/rfc_cf_all_v4.onnx,0.8,0,0,0,350792453,301850629,2575932,0,31410803,0,14955089,46365892,2998948,415343
cf_e,2048,1,ml,models/rfc_cf_all_v4.onnx,1,0,0,0,350792453,302215969,0,0,31410803,0,17165681,48576484,0,0
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.65,0,0,0,305423259,255408844,5173505,0,30637283,0,14203627,44840910,7256700,2057896
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.6,0,0,0,305423259,255305614,5759241,0,30637283,0,13721121,44358404,8583022,2792117
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.55,0,0,0,305423259,255174641,6732040,0,30637283,0,12879295,43516578,11645358,4872838
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.7,0,0,0,305423259,255555416,4132662,0,30637283,0,15097898,45735181,5370158,1222165
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.8,0,0,0,305423259,255729334,2678058,0,30637283,0,16378584,47015867,3074057,388400
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.85,0,0,0,305423259,255836034,2089748,0,30637283,0,16860194,47497477,2295341,200893
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.75,0,0,0,305423259,255642458,3670848,0,30637283,0,15472670,46109953,4572699,890640
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,0,305423259,255945319,1423690,0,30637283,0,17416967,48054250,1491660,65322
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.5,0,0,0,50113746,25649587,224144,0,14705869,0,9534146,24240015,1741855,1517375
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.55,0,0,0,50113746,25654685,164094,0,14705869,0,9589098,24294967,773208,608992
cf_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,6,611934080,545927473,2322700,0,39393977,0,24289930,63683907,2467787,141678
cf_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,6,611934080,545927473,2322700,0,39393977,0,24289930,63683907,2467787,141678
cf_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.65,0,0,0,585034315,478674338,7184062,0,69164776,0,30011139,99175915,11060634,3810777
c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.6,0,0,0,585034315,478501350,8016056,0,69164776,0,29352133,98516909,13298769,5205893
cf_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.65,0,0,0,585034315,478674338,7184062,0,69164776,0,30011139,99175915,11060634,3810777
cf_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.5,0,0,0,585034315,477598872,13249888,0,69164776,0,25020779,94185555,834649559,821292989
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.6,0,0,0,50113746,25657697,135846,0,14705869,0,9614334,24320203,546397,410447
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.65,0,0,0,50113746,25660408,112591,0,14705869,0,9634878,24340747,388442,275786
cf_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.75,0,0,0,611934080,545539323,4356742,0,39393977,0,22644038,62038015,5560320,1184580
cf_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.6,0,0,0,611934080,545091918,6766547,0,39393977,0,20681638,60075615,10528617,3715332
cf_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.55,0,0,0,611934080,544865985,8213746,0,39393977,0,19460372,58854349,15480212,7212524
cf_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.5,0,0,0,611934080,544561756,11340597,0,39393977,0,16637750,56031727,890316450,878907950
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.75,0,0,0,50113746,25665245,68827,0,14705869,0,9673805,24379674,143359,74525
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.7,0,0,0,50113746,25663024,86946,0,14705869,0,9657907,24363776,236835,149860
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,0,50113746,25673241,14132,0,14705869,0,9720504,24426373,18278,4146
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.8,0,0,0,50113746,25667872,49197,0,14705869,0,9690808,24396677,87712,38510
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.85,0,0,0,50113746,25670460,31886,0,14705869,0,9705531,24411400,48074,16186
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,0.95,0,0,0,50113746,25674825,1014,0,14705869,0,9732038,24437907,1291,277
fb_a,2048,1,ml,models/rfc_cf_all_v4.onnx,1,0,0,0,50113746,25674957,0,0,14705869,0,9732920,24438789,0,0
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,1,0,0,0,305423259,256095308,0,0,30637283,0,18690668,49327951,0,0
cf_g,2048,1,ml,models/rfc_cf_all_v4.onnx,0.95,0,0,0,305423259,256035707,778617,0,30637283,0,17971652,48608935,790998,11974
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.6,0,0,0,102876031,30738488,288756,0,36942103,0,34906684,71848787,1269831,981012
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.65,0,0,0,102876031,30745463,227042,0,36942103,0,34961423,71903526,863344,636258
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.55,0,0,0,102876031,30728616,371402,0,36942103,0,34833910,71776013,1831812,1460332
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.5,0,0,0,102876031,30708981,579531,0,36942103,0,34645416,71587519,4114897,3535221
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.7,0,0,0,102876031,30753178,157323,0,36942103,0,35023427,71965530,470586,313235
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.75,0,0,0,102876031,30757615,126598,0,36942103,0,35049715,71991818,311319,184711
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,0,102876031,30771059,20863,0,36942103,0,35142006,72084109,30578,9715
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.85,0,0,0,102876031,30766986,51062,0,36942103,0,35115880,72057983,89961,38896
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.8,0,0,0,102876031,30762247,86876,0,36942103,0,35084805,72026908,186142,99259
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.55,0,0,0,96068462,36431902,267250,0,34573735,0,24795575,59369310,1200074,932600
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.5,0,0,0,96068462,36422358,352977,0,34573735,0,24719392,59293127,3713142,3359497
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,0.95,0,0,0,102876031,30773530,2419,0,36942103,0,35157979,72100082,2777,358
fb_b,2048,1,ml,models/rfc_cf_all_v4.onnx,1,0,0,0,102876031,30773838,0,0,36942103,0,35160090,72102193,0,0
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.6,0,0,0,96068462,36437904,223769,0,34573735,0,24833054,59406789,829368,605437
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.65,0,0,0,96068462,36441895,194664,0,34573735,0,24858168,59431903,620011,425211
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.7,0,0,0,96068462,36446486,161197,0,34573735,0,24887044,59460779,408414,247133
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.75,0,0,0,96068462,36452652,121303,0,34573735,0,24920772,59494507,252370,131032
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.8,0,0,0,96068462,36457140,89301,0,34573735,0,24948286,59522021,160979,71658
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.85,0,0,0,96068462,36463200,46303,0,34573735,0,24985224,59558959,72234,25924
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,0,96068462,36466833,21366,0,34573735,0,25006528,59580263,27873,6505
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,0.95,0,0,0,96068462,36468873,1513,0,34573735,0,25024341,59598076,1752,239
fb_c,2048,1,ml,models/rfc_cf_all_v4.onnx,1,0,0,0,96068462,36469060,0,0,34573735,0,25025667,59599402,0,0
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.6,0,0,0,197819321,148211384,16993669,0,17895056,0,14719212,32614268,24487811,6950709
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.65,0,0,0,197819321,148648116,14508810,0,17895056,0,16767339,34662395,18798909,3947442
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.5,0,0,0,197819321,147609568,20647884,0,17895056,0,11666813,29561869,35087470,13378784
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.55,0,0,0,197819321,147815344,19316381,0,17895056,0,12792540,30687596,30577595,10475231
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,1,0,0,0,197819321,150948566,0,0,17895056,0,28975699,46870755,0,0
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.85,0,0,0,197819321,150130295,6890555,0,17895056,0,22903415,40798471,7262644,320084
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.9,0,0,0,197819321,150617296,4026863,0,17895056,0,25280106,43175162,4094606,51955
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.95,0,0,0,197819321,150947897,42417,0,17895056,0,28933951,46829007,42505,54
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.8,0,0,0,197819321,149767722,8765274,0,17895056,0,21391269,39286325,9607978,747706
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.7,0,0,0,197819321,149111102,12095506,0,17895056,0,18717657,36612713,14490375,2178529
wm_t,2048,1,ml,models/rfc_cf_all_v4.onnx,0.75,0,0,0,197819321,149469688,10278466,0,17895056,0,20176111,38071167,11672921,1254058
cf_c,2048,1,ml,models/rfc_cf_all_v4.onnx,1,0,0,0,585034315,479869386,0,0,69164776,0,36000153,105164929,0,0
cf_e,2048,1,ml,models/rfc_cf_all_v4.onnx,0.5,0,0,0,350792453,300990172,7907361,0,31410803,0,10484117,41894920,1920732030,1912764226
