in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_h,2048,1,sieve,oracle,,1,0,0,0,true,322920612,275197025,6777106,0,29307352,0,11639129,40946481,7000429,223323
cf_g,2048,1,gdsf,oracle,,3,0,0,0,true,305423259,257560269,10187019,0,30637283,0,7038688,37675971,13871530,3684511
cf_g,2048,1,gdsf,oracle,,2,0,0,0,true,305423259,257694051,9124973,0,30637283,0,7966952,38604235,10906812,1781839
cf_h,2048,1,sieve,oracle,,3,0,0,0,true,322920612,274828246,9409954,0,29307352,0,9375060,38682412,13068436,3658482
cf_g,2048,1,gdsf,oracle,,1,0,0,0,true,305423259,257944016,7240344,0,30637283,0,9601616,40238899,7240522,178
cf_h,2048,1,sieve,oracle,,4,0,0,0,true,322920612,274755842,10045361,0,29307352,0,8812057,38119409,15446727,5401366
fb_a,2048,1,lru,oracle,,1,0,0,0,true,50113746,33077852,700579,0,14705869,0,1629446,16335315,774926,74347
fb_a,2048,1,lru,oracle,,2,0,0,0,true,50113746,33068254,788362,0,14705869,0,1551261,16257130,989209,200847
fb_a,2048,1,lru,oracle,,3,0,0,0,true,50113746,33066115,821422,0,14705869,0,1520340,16226209,1096377,274955
fb_a,2048,1,lru,oracle,,4,0,0,0,true,50113746,33065691,846182,0,14705869,0,1496004,16201873,1196671,350489
fb_a,2048,1,gdsf,oracle,,1,0,0,0,true,50113746,34312665,749942,0,14705869,0,345270,15051139,750287,345
fb_a,2048,1,gdsf,oracle,,2,0,0,0,true,50113746,34298551,876671,0,14705869,0,232655,14938524,996882,120211
fb_a,2048,1,gdsf,oracle,,3,0,0,0,true,50113746,34295563,922725,0,14705869,0,189589,14895458,1128098,205373
cf_h,2048,1,arc,oracle,,1,0,0,0,true,322920612,274484365,6878240,0,29307352,0,12250655,41558007,7265291,387051
fb_a,2048,1,gdsf,oracle,,4,0,0,0,true,50113746,34295113,951146,0,14705869,0,161618,14867487,1239283,288137
cf_h,2048,1,fifo,oracle,,1,0,0,0,true,322920612,273458095,6775841,0,29307352,0,13379324,42686676,7335059,559218
cf_h,2048,1,fifo,oracle,,2,0,0,0,true,322920612,273154464,8500895,0,29307352,0,11957901,41265253,10945486,2444591
cf_h,2048,1,fifo,oracle,,3,0,0,0,true,322920612,272977673,9449756,0,29307352,0,11185831,40493183,13760532,4310776
fb_a,2048,1,sieve,oracle,,1,0,0,0,true,50113746,32952658,694046,0,14705869,0,1761173,16467042,779527,85481
cf_h,2048,1,fifo,oracle,,4,0,0,0,true,322920612,272868815,10088858,0,29307352,0,10655587,39962939,16265248,6176390
fb_a,2048,1,sieve,oracle,,2,0,0,0,true,50113746,32943314,782417,0,14705869,0,1682146,16388015,993629,211212
fb_a,2048,1,sieve,oracle,,3,0,0,0,true,50113746,32941259,815500,0,14705869,0,1651118,16356987,1100632,285132
fb_a,2048,1,sieve,oracle,,4,0,0,0,true,50113746,32940833,840256,0,14705869,0,1626788,16332657,1200835,360579
fb_a,2048,1,fifo,oracle,,1,0,0,0,true,50113746,32663742,687385,0,14705869,0,2056750,16762619,793344,105959
fb_a,2048,1,fifo,oracle,,2,0,0,0,true,50113746,32654396,775246,0,14705869,0,1978235,16684104,1007211,231965
fb_a,2048,1,arc,oracle,,1,0,0,0,true,50113746,31659572,661768,0,14705869,0,3086537,17792406,710949,49181
fb_a,2048,1,fifo,oracle,,3,0,0,0,true,50113746,32652334,808333,0,14705869,0,1947210,16653079,1114195,305862
