in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,1,0,0,0,true,737911396,655757866,0,0,45745872,0,36407658,82153530,0,0
cf_b,2048,1,sieve,ml,models/v9_cf_rfc.onnx,0.65,0,0,0,true,737911396,654399602,8268096,0,45745872,0,29497826,75243698,298395270,290086038
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.75,0,0,0,true,737911396,648303367,4873378,0,45745872,0,38988779,84734651,5979837,1099143
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.7,0,0,0,true,737911396,648256708,5917043,0,45745872,0,37991773,83737645,9337853,3408858
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.8,0,0,0,true,737911396,648252542,4164895,0,45745872,0,39748087,85493959,4833911,664447
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.85,0,0,0,true,737911396,648187002,3040068,0,45745872,0,40938454,86684326,3288218,246204
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.9,0,0,0,true,737911396,647739990,876323,0,45745872,0,43549211,89295083,922278,45393
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.95,0,0,0,true,737911396,647083825,184696,0,45745872,0,44897003,90642875,187582,2856
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,0.65,0,0,0,true,737911396,648265900,7799634,0,45745872,0,36099990,81845862,210153471,202335771
cf_b,2048,1,arc,ml,models/v9_cf_rfc.onnx,1,0,0,0,true,737911396,646888766,0,0,45745872,0,45276758,91022630,0,0
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.7,0,0,0,true,737911396,649472871,6648822,0,45745872,0,36043831,81789703,10279017,3610049
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.75,0,0,0,true,737911396,649764248,5546083,0,45745872,0,36855193,82601065,6795932,1235131
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.8,0,0,0,true,737911396,649975748,4805733,0,45745872,0,37384043,83129915,5616033,799093
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.85,0,0,0,true,737911396,650410178,3409532,0,45745872,0,38345814,84091686,3736114,321162
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.9,0,0,0,true,737911396,650878324,1015615,0,45745872,0,40271585,86017457,1089750,71988
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,1,0,0,0,true,737911396,651221117,0,0,45745872,0,40944407,86690279,0,0
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.95,0,0,0,true,737911396,651141093,229402,0,45745872,0,40795029,86540901,233980,4410
cf_b,2048,1,fifo,ml,models/v9_cf_rfc.onnx,0.65,0,0,0,true,737911396,649003654,8653452,0,45745872,0,34508418,80254290,297279241,288593104
