in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,102876031,45459172,1602577,0,36942103,0,18872179,55814282,455812416,454185754
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,102876031,49811337,288183,0,36942103,0,15834408,52776511,354086,63266
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,102876031,49776685,408366,0,36942103,0,15748877,52690980,611361,196530
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,102876031,49593210,1307975,0,36942103,0,15032743,51974846,173484281,172162245
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,102876031,49580416,1503814,0,36942103,0,14849698,51791801,302439359,300920740
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,102876031,49860601,0,0,36942103,0,16073327,53015430,0,0
fb_b,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,102876031,45459761,1608644,0,36942103,0,18865523,55807626,582940266,581307112
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,102876031,49578254,1526138,0,36942103,0,14829536,51771639,318998381,317457367
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,96068462,51768377,0,0,34573735,0,9726350,44300085,0,0
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,96068462,51754355,33783,0,34573735,0,9706589,44280324,43472,8379
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,96068462,51733663,134026,0,34573735,0,9627038,44200773,185860,47171
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,96068462,51724863,178625,0,34573735,0,9591239,44164974,297215,110416
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,96068462,51670036,476491,0,34573735,0,9348200,43921935,60580483,60089430
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,102876031,49577844,1528964,0,36942103,0,14827120,51769223,321992850,320448995
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,96068462,51663650,552484,0,34573735,0,9278593,43852328,104807249,104239437
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,96068462,51661851,568296,0,34573735,0,9264580,43838315,110458621,109874896
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,96068462,51661356,570379,0,34573735,0,9262992,43836727,111123007,110537126
fb_c,2048,1,lru,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,96068462,51660870,573116,0,34573735,0,9260741,43834476,136584418,135995684
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,102876031,62015052,1709382,0,36942103,0,2209494,39151597,2067063179,2065276260
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,96068462,59704316,0,0,34573735,0,1790411,36364146,0,0
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,96068462,59684276,54571,0,34573735,0,1755880,36329615,61269,3732
fb_b,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,102876031,49576604,1535764,0,36942103,0,14821560,51763663,409945819,408394959
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,96068462,59651108,190447,0,34573735,0,1653172,36226907,231829,28724
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,96068462,59633844,267225,0,34573735,0,1593658,36167393,380100,84271
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,102876031,61994323,1791740,0,36942103,0,2147865,39089968,2198276227,2196385438
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,102876031,61999083,1775309,0,36942103,0,2159536,39101639,2178038909,2176170488
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,96068462,51509894,0,0,34573735,0,9984833,44558568,0,0
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,96068462,51505891,25343,0,34573735,0,9963493,44537228,29276,2957
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,96068462,51483685,135868,0,34573735,0,9875174,44448909,180144,39895
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,96068462,51472481,186392,0,34573735,0,9835854,44409589,301619,107066
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,96068462,51414517,491689,0,34573735,0,9588521,44162256,60749577,60242594
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,96068462,51407915,568910,0,34573735,0,9517902,44091637,106054633,105469476
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,96068462,59572681,591601,0,34573735,0,1330445,35904180,312152929,311515075
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,96068462,51406236,584892,0,34573735,0,9503599,44077334,111849545,111248312
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,96068462,46848993,0,0,34573735,0,14645734,49219469,0,0
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,96068462,51405911,587006,0,34573735,0,9501810,44075545,112528979,111925536
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,96068462,46871700,35656,0,34573735,0,14587371,49161106,40758,3790
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,96068462,46896566,151286,0,34573735,0,14446875,49020610,208272,50592
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,96068462,46914390,204024,0,34573735,0,14376313,48950048,320746,105523
fb_c,2048,1,sieve,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,96068462,51405271,589755,0,34573735,0,9499701,44073436,138899377,138293063
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,96068462,46938343,509338,0,34573735,0,14047046,48620781,84910774,84383712
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,96068462,59561769,684362,0,34573735,0,1248596,35822331,551678860,550941170
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,96068462,46946310,602872,0,34573735,0,13945545,48519280,160749629,160126089
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,1,0,0,0,true,96068462,50809244,0,0,34573735,0,10685483,45259218,0,0
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,96068462,59550486,732779,0,34573735,0,1211462,35785197,583031368,582233682
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,96068462,46959202,618858,0,34573735,0,13916667,48490402,172498593,171856710
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.95,0,0,0,true,96068462,50807199,1555,0,34573735,0,10685973,45259708,2439,835
fb_b,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,102876031,61985161,1824123,0,36942103,0,2124644,39066747,2777179562,2775242762
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.9,0,0,0,true,96068462,50761669,114852,0,34573735,0,10618206,45191941,163731,45871
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.85,0,0,0,true,96068462,50738620,172365,0,34573735,0,10583742,45157477,298890,119637
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,96068462,59547390,744670,0,34573735,0,1202667,35776402,586088688,585274455
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,96068462,46966059,620573,0,34573735,0,13908095,48481830,179460356,178816369
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.8,0,0,0,true,96068462,50672972,483781,0,34573735,0,10337974,44911709,63656204,63157642
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.75,0,0,0,true,96068462,50665476,561446,0,34573735,0,10267805,44841540,111475557,110898292
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.7,0,0,0,true,96068462,50663803,577086,0,34573735,0,10253838,44827573,117604437,117011477
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.68,0,0,0,true,96068462,50663653,578787,0,34573735,0,10252287,44826022,118320215,117725548
fb_c,2048,1,gdsf,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,96068462,59541599,765753,0,34573735,0,1187375,35761110,720364168,719519709
fb_c,2048,1,fifo,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,96068462,50663305,581379,0,34573735,0,10250043,44823778,146259587,145662249
fb_c,2048,1,arc,ml,models/v9_fb_rfc.onnx,0.66,0,0,0,true,96068462,46958845,629293,0,34573735,0,13906589,48480324,243213810,242560744
