in,gib,ksr,cache_type,mode,model,mlthres,rv_min_ttl,rv_min_freq,rv_max_za,evict_expired,all,hit_fresh,hit_reval,hit_stale,miss_mandatory,miss_expired,miss_evicted,fetches,revals,reval_wasted
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.10000000149011612,true,176522219,145878727,1342712,0,20306022,0,8994758,29300780,1701890,364453
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.1599999964237213,true,176522219,145876396,1355110,0,20306022,0,8984691,29290713,1720425,370566
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.019999999552965164,true,176522219,145968811,774639,0,20306022,0,9472747,29778769,1035594,271144
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.12999999523162842,true,176522219,145876730,1353199,0,20306022,0,8986268,29292290,1717455,369511
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.07999999821186066,true,176522219,145858335,1428673,0,20306022,0,8929189,29235211,1958596,536423
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.05999999865889549,true,176522219,145883128,1284302,0,20306022,0,9048767,29354789,1748667,471456
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.03999999910593033,true,176522219,145916223,1087689,0,20306022,0,9212285,29518307,1467891,388215
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.10000000149011612,true,176522219,145839924,1528989,0,20306022,0,8847284,29153306,2108717,585818
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.019999999552965164,true,176522219,145969343,754600,0,20306022,0,9492254,29798276,1049626,307316
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.12999999523162842,true,176522219,145826639,1605024,0,20306022,0,8784534,29090556,2228114,628799
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.03999999910593033,true,176522219,145914621,1062952,0,20306022,0,9238624,29544646,1492076,438938
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.7,0,0,0.1599999964237213,true,176522219,145819809,1643963,0,20306022,0,8752425,29058447,2289654,651268
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.05999999865889549,true,176522219,145875012,1294762,0,20306022,0,9046423,29352445,1835600,548888
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.07999999821186066,true,176522219,145848498,1452648,0,20306022,0,8915051,29221073,2076979,631626
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.12999999523162842,true,176522219,145804650,1700659,0,20306022,0,8710888,29016910,2474089,779482
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.10000000149011612,true,176522219,145828420,1574593,0,20306022,0,8813184,29119206,2266717,698825
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.68,0,0,0.1599999964237213,true,176522219,145791708,1774613,0,20306022,0,8649876,28955898,2604960,835988
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.019999999552965164,true,176522219,145965142,752280,0,20306022,0,9498775,29804797,1287899,550432
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.019999999552965164,true,104675722,91660767,0,0,8615897,0,4399058,13014955,0,0
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.03999999910593033,true,104675722,91660767,0,0,8615897,0,4399058,13014955,0,0
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.05999999865889549,true,104675722,91660767,0,0,8615897,0,4399058,13014955,0,0
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.07999999821186066,true,104675722,91660767,0,0,8615897,0,4399058,13014955,0,0
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.03999999910593033,true,176522219,145913279,1060989,0,20306022,0,9241929,29547951,1811147,762530
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.05999999865889549,true,176522219,145872239,1294763,0,20306022,0,9049195,29355217,2243048,958332
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.10000000149011612,true,176522219,145817044,1615193,0,20306022,0,8783960,29089982,2903491,1296246
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.07999999821186066,true,176522219,145841786,1470644,0,20306022,0,8903767,29209789,2596093,1134152
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.12999999523162842,true,176522219,145788686,1777322,0,20306022,0,8650189,28956211,3286926,1516786
cf_c,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.66,0,0,0.1599999964237213,true,176522219,145771136,1882761,0,20306022,0,8562300,28868322,3596433,1720214
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.10000000149011612,true,104675722,91660767,0,0,8615897,0,4399058,13014955,0,0
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.1599999964237213,true,104675722,91660767,0,0,8615897,0,4399058,13014955,0,0
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.019999999552965164,true,104675722,91660487,51708,0,8615897,0,4347630,12963527,52504,809
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,1,0,0,0.12999999523162842,true,104675722,91660767,0,0,8615897,0,4399058,13014955,0,0
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.03999999910593033,true,104675722,91660693,52071,0,8615897,0,4347061,12962958,52908,850
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.05999999865889549,true,104675722,91661124,52279,0,8615897,0,4346422,12962319,53153,887
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.07999999821186066,true,104675722,91661121,52369,0,8615897,0,4346335,12962232,53272,916
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.10000000149011612,true,104675722,91661222,52396,0,8615897,0,4346207,12962104,53310,927
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.1599999964237213,true,104675722,91661318,52423,0,8615897,0,4346084,12961981,53340,930
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.95,0,0,0.12999999523162842,true,104675722,91661318,52423,0,8615897,0,4346084,12961981,53340,930
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.019999999552965164,true,104675722,91642631,206380,0,8615897,0,4210814,12826711,215981,9888
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.03999999910593033,true,104675722,91642479,208902,0,8615897,0,4208444,12824341,218698,10078
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.05999999865889549,true,104675722,91642766,209417,0,8615897,0,4207642,12823539,219288,10153
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.07999999821186066,true,104675722,91642771,209631,0,8615897,0,4207423,12823320,219544,10195
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.10000000149011612,true,104675722,91642848,209723,0,8615897,0,4207254,12823151,219674,10232
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.12999999523162842,true,104675722,91642939,209781,0,8615897,0,4207105,12823002,219743,10243
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.9,0,0,0.1599999964237213,true,104675722,91642939,209791,0,8615897,0,4207095,12822992,219754,10244
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.019999999552965164,true,104675722,91624967,290033,0,8615897,0,4144825,12760722,317461,28303
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.03999999910593033,true,104675722,91621572,314544,0,8615897,0,4123709,12739606,344839,31097
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.07999999821186066,true,104675722,91621063,318974,0,8615897,0,4119788,12735685,350004,31820
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.05999999865889549,true,104675722,91620983,318304,0,8615897,0,4120538,12736435,349190,31680
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.10000000149011612,true,104675722,91621031,319301,0,8615897,0,4119493,12735390,350441,31929
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.12999999523162842,true,104675722,91621014,319512,0,8615897,0,4119299,12735196,350716,31993
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.85,0,0,0.1599999964237213,true,104675722,91621010,319571,0,8615897,0,4119244,12735141,350794,32012
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.019999999552965164,true,104675722,91619557,309804,0,8615897,0,4130464,12746361,357852,49902
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.03999999910593033,true,104675722,91607654,382795,0,8615897,0,4069376,12685273,443211,62113
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.07999999821186066,true,104675722,91602044,415340,0,8615897,0,4042441,12658338,482130,68335
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.05999999865889549,true,104675722,91603156,409204,0,8615897,0,4047465,12663362,474658,67031
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.12999999523162842,true,104675722,91601612,418611,0,8615897,0,4039602,12655499,486323,69243
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.75,0,0,0.019999999552965164,true,104675722,91612080,367085,0,8615897,0,4080660,12696557,451502,86698
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.10000000149011612,true,104675722,91601701,417895,0,8615897,0,4040229,12656126,485331,68972
cf_e,2048,2,lru,ml,models/v10_cf_rfc.onnx,0.8,0,0,0.1599999964237213,true,104675722,91601577,418846,0,8615897,0,4039402,12655299,486641,69326
